dsc_fonte;municipio_origem;cod_ibge_origem;uf_origem;municipio_destino;cod_ibge_destino;uf_destino;ano;mes;distancia_km;valor_frete_tonelada;valor_tonelada_km
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;7;787;307,5;0,3907
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;7;212;127,5;0,6014
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;7;78;103,0;1,3205
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;7;365;175,0;0,4795
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;7;1109;370,25;0,3339
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;IMBITUBA-SC                                       ;4207304                       ;SC        ;2022;8;1436;381,67;0,2658
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;PARANAGUÁ-PR                                      ;4118204                       ;PR        ;2022;8;1109;335,0;0,3021
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SANTOS-SP                                         ;3548500                       ;SP        ;2022;8;771;302,5;0,3923
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;GUARUJÁ-SP                                        ;3518701                       ;SP        ;2022;8;787;302,5;0,3844
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;SÃO SIMÃO-GO                                      ;5220405                       ;GO        ;2022;8;365;200,0;0,5479
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;ARAGUARI-MG                                       ;3103504                       ;MG        ;2022;8;78;81,25;1,0417
PESQUISA                        ;CATALÃO-GO                                        ;5205109                       ;GO        ;UBERABA-MG                                        ;3170107                       ;MG        ;2022;8;212;117,5;0,5542
